scaffold	markerid	gene	Superkingdom	Phylum	Class	Order	Family	Genus	Species
contig-100_17479	NA	NA	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cynoglossidae	Cynoglossus	Cynoglossus semilaevis
contig-100_175	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus propionicus
contig-100_1751	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_17533	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Cricetidae	Microtus	Microtus ochrogaster
contig-100_17567	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_17585	NA	NA	Eukaryota	Chordata	Actinopteri	Perciformes	Nototheniidae	Notothenia	Notothenia coriiceps
contig-100_1759	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_17591	NA	NA	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	(unassigned)	Candidatus Sulcia	Candidatus Sulcia muelleri
contig-100_176	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans
contig-100_17601	NA	NA	Eukaryota	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis domestica
contig-100_17618	NA	NA	Eukaryota	Chordata	Aves	Passeriformes	Paridae	Pseudopodoces	Pseudopodoces humilis
contig-100_17619	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus
contig-100_1762	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	Syntrophobacter fumaroxidans
contig-100_17664	NA	NA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium faecium
contig-100_17666	NA	NA	Eukaryota	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum
contig-100_17697	NA	NA	Eukaryota	Mollusca	Gastropoda	(unassigned)	Aplysiidae	Aplysia	Aplysia californica
contig-100_17727	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Atta	Atta cephalotes
contig-100_17796	NA	NA	Eukaryota	Chordata	Mammalia	Dermoptera	Cynocephalidae	Galeopterus	Galeopterus variegatus
contig-100_178	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_17815	NA	NA	Eukaryota	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Schistocephalus	Schistocephalus solidus
contig-100_1782	NA	NA	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas wolfei
contig-100_179	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	Chromohalobacter salexigens
contig-100_17901	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	Desulfobacula toluolica
contig-100_17911	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus
contig-100_17938	NA	NA	Eukaryota	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sarcophilus	Sarcophilus harrisii
contig-100_17982	NA	NA	Eukaryota	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes
contig-100_18	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia acidovorans
contig-100_1800	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Sulfuritalea	Sulfuritalea hydrogenivorans
contig-100_1801	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_18016	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_1804	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas plecoglossicida
contig-100_18076	NA	NA	Bacteria	Cyanobacteria	(unassigned)	Chroococcales	(unassigned)	Chamaesiphon	Chamaesiphon minutus
contig-100_18078	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas balearica
contig-100_181	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas sacchari
contig-100_1812	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium nodulans
contig-100_18129	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_1813	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
contig-100_18137	NA	NA	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
contig-100_18138	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans
contig-100_1814	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_18141	NA	NA	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis niloticus
contig-100_18160	NA	NA	Eukaryota	Annelida	Polychaeta	Sabellida	Siboglinidae	Tevnia	Tevnia jerichonana
contig-100_1817	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
contig-100_18191	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cichorii
contig-100_182	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_1824	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_18240	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_1825	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_18254	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter vinelandii
contig-100_183	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sulfidiphilus
contig-100_1830	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halophila
contig-100_18302	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Linepithema	Linepithema humile
contig-100_1834	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_18342	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_18366	NA	NA	Bacteria	Cyanobacteria	(unassigned)	Chroococcales	(unassigned)	Halothece	Halothece sp. PCC 7418
contig-100_18369	NA	NA	Eukaryota	Chordata	Mammalia	Sirenia	Trichechidae	Trichechus	Trichechus manatus
contig-100_18374	NA	NA	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)
contig-100_1838	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_18392	NA	NA	Eukaryota	Annelida	(unassigned)	Haplotaxida	Enchytraeidae	Enchytraeus	Enchytraeus albidus
contig-100_184	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	(unassigned)	endosymbiont of unidentified scaly snail isolate Monju
contig-100_18429	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
contig-100_1843	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halophila
contig-100_1848	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila
contig-100_185	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_18504	NA	NA	Eukaryota	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Schistocephalus	Schistocephalus solidus
contig-100_1851	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_1852	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_1856	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex quinquefasciatus
contig-100_1858	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila
contig-100_18586	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	(unassigned)	Leptothrix	Leptothrix cholodnii
contig-100_186	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter bemidjiensis
contig-100_18608	NA	NA	Eukaryota	Chordata	(unassigned)	Myxiniformes	Myxinidae	Eptatretus	Eptatretus stoutii
contig-100_1861	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_18610	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_18614	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Procypris	Procypris rabaudi
contig-100_1863	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_18656	NA	NA	Eukaryota	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris
contig-100_1869	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_187	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. VLB120
contig-100_18715	NA	NA	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus
contig-100_1874	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio gigas
contig-100_18747	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
contig-100_18774	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	uncultured Desulfobacterium sp.
contig-100_188	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas protegens
contig-100_18828	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Sciuridae	Ictidomys	Ictidomys tridecemlineatus
contig-100_18845	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_1889	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Frateuria	Frateuria aurantia
contig-100_189	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
contig-100_18965	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Spalacidae	Nannospalax	Nannospalax galili
contig-100_1898	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus	Syntrophus aciditrophicus
contig-100_1899	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio vulgaris
contig-100_19	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Sulfuricellales	Sulfuricellaceae	Sulfuricella	Sulfuricella denitrificans
contig-100_190	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfurivibrio	Desulfurivibrio alkaliphilus
contig-100_1902	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas sacchari
contig-100_19052	NA	NA	Eukaryota	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Spirometra	Spirometra erinaceieuropaei
contig-100_19071	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Megachilidae	Dioxys	Dioxys pomonae
contig-100_19078	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila miranda
contig-100_19083	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	Dechloromonas aromatica
contig-100_1909	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	Syntrophobacter fumaroxidans
contig-100_19090	NA	NA	Eukaryota	Streptophyta	(unassigned)	Caryophyllales	Amaranthaceae	Beta	Beta vulgaris
contig-100_191	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio africanus
contig-100_1910	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio magneticus
contig-100_19106	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex quinquefasciatus
contig-100_19160	NA	NA	Eukaryota	Chordata	Mammalia	Monotremata	Ornithorhynchidae	Ornithorhynchus	Ornithorhynchus anatinus
contig-100_19172	NA	NA	Eukaryota	Annelida	Hirudinida	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta
contig-100_19177	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	(unassigned)	endosymbiont of unidentified scaly snail isolate Monju
contig-100_192	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum
contig-100_1925	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans
contig-100_1928	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_1929	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_193	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_194	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_1941	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_19436	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia
contig-100_19440	NA	NA	Eukaryota	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer
contig-100_19509	NA	NA	Eukaryota	Chordata	Mammalia	Insectivora	Erinaceidae	Erinaceus	Erinaceus europaeus
contig-100_1951	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio aespoeensis
contig-100_1957	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_19589	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Haliangium	Haliangium ochraceum
contig-100_196	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	Desulfobacula toluolica
contig-100_19607	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	(unassigned)	Leptothrix	Leptothrix cholodnii
contig-100_1963	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_19653	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Bombycidae	Bombyx	Bombyx mori
contig-100_19654	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola ehrlichii
contig-100_197	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_19767	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus
contig-100_19778	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles gambiae
contig-100_19789	NA	NA	Eukaryota	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus laevis
contig-100_1979	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_19797	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_198	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfurivibrio	Desulfurivibrio alkaliphilus
contig-100_1980	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	Coxiella burnetii
contig-100_1981	NA	NA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	Pelotomaculum thermopropionicum
contig-100_1983	NA	NA	Bacteria	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	uncultured bacterium
contig-100_1985	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_19870	NA	NA	Eukaryota	Chordata	Aves	Bucerotiformes	Bucerotidae	Buceros	Buceros rhinoceros
contig-100_1991	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_19928	NA	NA	Eukaryota	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona princeps
contig-100_19935	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
contig-100_1995	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_19982	NA	NA	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella	Nematostella vectensis
contig-100_2	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis
contig-100_20	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas resinovorans
contig-100_2001	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	(unassigned)	endosymbiont of unidentified scaly snail isolate Monju
contig-100_2003	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_20039	NA	NA	Eukaryota	Chordata	(unassigned)	Crocodylia	Alligatoridae	Alligator	Alligator mississippiensis
contig-100_2004	NA	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta smaragdinae
contig-100_20043	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas	Oceanimonas sp. GK1
contig-100_2005	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides
contig-100_20054	NA	NA	Eukaryota	(unassigned)	(unassigned)	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces invadans
contig-100_201	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
contig-100_2010	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter chroococcum
contig-100_20122	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_20124	NA	NA	Eukaryota	Streptophyta	Liliopsida	Poales	Poaceae	Hordeum	Hordeum vulgare
contig-100_2013	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_20170	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
contig-100_20178	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kosakonia	Kosakonia sacchari
contig-100_2019	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylococcus	Methylococcus capsulatus
contig-100_202	NA	NA	Eukaryota	Annelida	(unassigned)	Haplotaxida	Naididae	Olavius	Olavius algarvensis
contig-100_20200	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca	Desulfobacca acetoxidans
contig-100_20217	NA	NA	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	Dendroctonus ponderosae
contig-100_2025	NA	NA	Eukaryota	Streptophyta	Liliopsida	Poales	Poaceae	Oryza	Oryza sativa
contig-100_20254	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri
contig-100_203	NA	NA	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Robiginitalea biformata
contig-100_20307	NA	NA	Eukaryota	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus (Silurana) tropicalis
contig-100_2032	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_20322	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
contig-100_20380	NA	NA	Eukaryota	Chordata	(unassigned)	(unassigned)	Branchiostomidae	Branchiostoma	Branchiostoma floridae
contig-100_204	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_2042	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. StFLB209
contig-100_20425	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. YI23
contig-100_2048	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	(unassigned)	Comamonadaceae bacterium A1
contig-100_20483	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Orussidae	Orussus	Orussus abietinus
contig-100_20499	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	Desulfocapsa sulfexigens
contig-100_2051	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria sp. TM1040
contig-100_2052	NA	NA	Eukaryota	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Spirometra	Spirometra erinaceieuropaei
contig-100_20524	NA	NA	Eukaryota	Streptophyta	(unassigned)	Fabales	Fabaceae	Phaseolus	Phaseolus vulgaris
contig-100_2054	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter bemidjiensis
contig-100_20572	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Pantoea rwandensis
contig-100_20594	NA	NA	Eukaryota	Annelida	Hirudinida	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta
contig-100_206	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus necator
contig-100_20605	NA	NA	Eukaryota	(unassigned)	Ichthyosporea	(unassigned)	(unassigned)	Capsaspora	Capsaspora owczarzaki
contig-100_20637	NA	NA	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus
contig-100_2064	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax paradoxus
contig-100_2065	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_20669	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Crambidae	Ostrinia	Ostrinia furnacalis
contig-100_20695	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_207	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium oligotrophicum
contig-100_2074	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	Desulfobacula toluolica
contig-100_20801	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus norvegicus
